gtin,name,brand,pack_size,is_organic,banner,is_promo,retailer_category,first_seen_month
0274157812326,fratelli beretta bacon fette pancetta affumicata 100 g,Fratelli,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0131976553837,mezzo agnello confezionato,,,False,SuperBuy,False,carne ovi-caprina,2025-02
1530447315319,wine calasole vermentino rocca di montemassi,,,False,DiscountOra,True,wine,2025-02
0181456004963,confezione di macinato scelto bovino adulto italia,,,False,DiscountOra,True,carne bovina,2025-02
1288574439458,"""pomodorata farro lent.""""mutti"""" 550g.""",,550 g,False,CoopNord,False,ortofrutta verdure,2025-02
0779320467827,sapori & dintorni conad uva da tavola mazzarrone igp 1 kg,Sapori,1 kg,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
0994814814563,cavolfiore misto rosette ita 400g,,400 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0513839977840,pesche noci conf kg.1,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0112264834913,agnello meta1/4 ant 1/4 post.,,,False,DiscountOra,False,carne ovi-caprina,2025-02
1310500069222,foster clark's lemon drink 30gr,,30 g,False,HyperMarket,False,drinks | squashes | fruit & milk squashes,2025-02
1156637593968,piselli decorticati gr 400,,,False,DiscountOra,False,ortofrutta legumi e cereali,2025-02
0582663547489,abate f. i 60-65 ita cs.1kg.,,1 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1273814239074,bonduelle cereallegre cous cous delizioso 200 g,Bonduelle,200 g,False,CoopNord,True,ortofrutta verdure,2025-02
0254181415522,bresaola della valtellina i.g.p. 100 g sapori & dintorni conad,,100 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0173458547298,braciole di lombo di suino conf risp,,,False,DiscountOra,False,carne suina,2025-02
0348774315383,wurstel hotdog jensens vv 540g,,540 g,False,DiscountOra,True,scatolame carne senza gelatina,2025-02
1514354428258,balance pinotage shiraz 2013 75cl,,75 cl,False,DiscountOra,False,drinks | wine | red wine,2025-02
0178415161712,pancia di agnello sv,,,False,HyperMarket,False,carne ovi-caprina,2025-02
0138340068710,fettine noce - vitello,,,False,DiscountOra,False,carne bovina,2025-02
0366000220531,sapori & dintorni conad meraner 3 pezzi 220 g,Sapori,220 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
1538529852774,feudi 125 primitivo del salento 750 ml,,750 ml,False,SuperBuy,False,wine,2025-02
0416729412193,arance navel ribera cat.i cal.4 orig.italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0927557573410,"""cuori di cavolo nero""""ita"""" 200g""",,200 g,False,CoopNord,False,ortofrutta verdure,2025-02
0991074477424,puntarelle alla romana bst.200g sab,,200 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0566787477875,sapori & dintorni conad pesche saturnia delle colline marchigiane italia cal. a 500 g,Sapori,500 g,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1314548206957,mela e mirtillo 250 ml conad,,250 ml,False,HyperMarket,False,ortofrutta verdure,2025-02
0390472022369,aia wudy bavaria 250 g,Aia,250 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0119631676784,petto di tacchino a bocconcini,,,False,DiscountOra,False,carne confezionata,2025-02
1461964418932,twinings pure green hlan 50g,,50 g,False,HyperMarket,False,beverages | coffee & tea,2025-02
0178634766177,agnello a meta,,,False,SuperBuy,False,carne ovi-caprina,2025-02
0536825521520,pesche bianche italia cal. aaa cat. i,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1556114059638,victoria heights merlot 75cl,,75 cl,False,DiscountOra,False,wine cellar | wine  ,2025-02
0306220200307,simmenthal 2 x 215 g,Simmenthal,215 g,False,DiscountOra,True,scatolame carne in gelatina,2025-02
1343994377833,innocent innocent fp tropical juice 900ml,Innocent,900 ml,False,CoopNord,False,chilled fruit juice & smoothie,2025-02
0630589745517,mirtilli rossi,,,False,HyperMarket,False,ortofrutta frutta secca,2025-02
0157496702320,petto di pollo naturissimo fiorucci,,,False,HyperMarket,False,formaggi e salumi salumi freschi,2025-02
0188255496035,conad percorso qualita costine di suino circa 650 g,Conad,650 g,False,CoopNord,True,carne suina,2025-02
0322637578611,salsicc.suino nero piccante madeo,,,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
1588927775091,sainsbury's chateau tanunda chard 75cl,,75 cl,False,HyperMarket,True,drinks | wine | red wine,2025-02
0338620840296,hamburger di vitello 2 x 80 g percorso qualita conad,,80 g,False,HyperMarket,False,carne bovina,2025-02
0560625122669,mela shinano gold yello 750g it.ict,,750 g,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1577790239335,gran castello white 75cl,,75 cl,False,DiscountOra,False,wine cellar | wine,2025-02
1547010992483,carpineto castaldo chianti,,,False,DiscountOra,False,wine,2025-02
1314803416432,percorsi di gusto primia nettare di lampone 200 ml,,200 ml,False,SuperBuy,False,"acqua, bevande, alcolici | succhi di frutta",2025-02
1409117651316,typhoo qt one cup 125gr,,125 g,False,HyperMarket,True,food cupboard groceries | tea | decaf & all classic teas,2025-02
1580887012723,setabianca trebbiano d'abruzzo doc 750 ml,,750 ml,False,CoopNord,True,"acqua, bevande, alcolici | vini",2025-02
0502130912353,albicocche gr.600 valfrutta,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0583437289315,conad percorso qualita mele red delicious italia cal. 70/75 2000 g,Conad,2000 g,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0949037799267,"conad percorso qualita rosette di cavoli misti bianco, viola, arancione e verde italia 400 g",Conad,400 g,False,HyperMarket,False,ortofrutta verdure,2025-02
0136631090035,scaloppine vitello cpq,,,False,DiscountOra,False,carne bovina,2025-02
0116948326243,cotolette vitello(fesa-girello- spalla),,,False,HyperMarket,False,carne bovina,2025-02
1353154226019,conad mela carota zenzero e limone 250 ml,Conad,250 ml,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0124076448099,carne di vitello girello,,,False,SuperBuy,False,carne bovina,2025-02
0257781152358,fratelli beretta salamini finocchio 85 g,Fratelli,85 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0378621368675,carne in gelatina conad 6x90g,,90 g,False,CoopNord,True,scatolame carne in gelatina,2025-02
0154466164067,cuore di vitello tkw,,,False,HyperMarket,False,carne bovina,2025-02
0516612775280,pere coscia italia cal.45+ 3x4 ict*,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0174557157218,bocconcini di vitello vitellina,,,False,HyperMarket,False,carne bovina,2025-02
0508590914657,albicocche italia cal. 40 cat. i,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0168294033773,macinato magro di bovino adulto,,,False,HyperMarket,False,carne bovina,2025-02
0548060945773,mele gold trentino s&d 80/85 it.ic,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1454549057908,tisana calma colon superfun 18ff 36g l'angelica,,36 g,False,HyperMarket,False,infusi,2025-02
1394199795305,innocent pomegranate magic,Innocent,,False,HyperMarket,False,juices,2025-02
0678892444013,mirtilli spagna secchiello 300g ict,,300 g,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
1393665463667,succo optimum 50% albicocca,,,False,SuperBuy,False,"acqua, bibite e succhi | succhi",2025-02
1327284603494,fragola mela e banana 250 ml conad,,250 ml,False,HyperMarket,True,ortofrutta verdure,2025-02
0317449933171,"salsiccia pollo ""low price"" gr.400",,,False,DiscountOra,False,carne confezionata,2025-02
0169917387366,"fracosta fe.e bovino adulto""locale""",,,False,SuperBuy,False,carne bovina,2025-02
0227795681123,conad mortadella bologna igp spicchio 300 g,Conad,300 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
1094130019693,melanzane obl/tonde italia it.ict,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0250453198691,conad freschi & convenienti prosciutto cotto di praga 120 g,Conad,120 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0532007828848,pesche bianche italia cal. aa cat. i,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0478137447009,arance navel i  3-4 ita cpq,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0116534795629,mezzo agnello 100% calabria cfx2,,,False,SuperBuy,False,carne ovi-caprina,2025-02
0362641738099,simmenthal 6 x 90 g,Simmenthal,90 g,False,DiscountOra,False,scatolame carne in gelatina,2025-02
0277218816371,sapori & dintorni conad prosciutto di parma dop stagionatura minima 18 mesi 0.100 kg,Sapori,0.1 kg,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0107345783156,"tagliata di bovino adulto ""locale""",,,False,SuperBuy,False,carne bovina,2025-02
0977341445475,cuori di cavolo nero ita  200g,,200 g,False,HyperMarket,False,ortofrutta verdure,2025-02
1568591485287,gato negro sweet moscato,,,False,DiscountOra,False,wine,2025-02
1578005791847,glicine igt,,,False,DiscountOra,False,"vini, birra e liquori | vini",2025-02
0946403458419,sedano verde flowpack italia i categoria,,,False,HyperMarket,False,ortofrutta verdure,2025-02
1518818794860,lunardi soave,,,False,HyperMarket,False,wine cellar | wine,2025-02
1518253494371,chemin des papes gigondas,,,False,DiscountOra,True,wine,2025-02
0916398483299,conad percorso qualita rosette di broccoletti italia 400 g,Conad,400 g,False,HyperMarket,False,ortofrutta verdure,2025-02
0421747451747,conad percorso qualita arance moro italia cal. 9 rete 2 kg,Conad,2 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1597883588913,19 crimes snoop dog cali red wine 750ml,,750 ml,False,CoopNord,False,wine,2025-02
1062971809382,f&v cetrioli ct i al kg,F&v,,False,HyperMarket,False,ortofrutta verdure,2025-02
0176820220513,arrosticini ovino adulto pf 400g,,400 g,False,CoopNord,False,carne ovi-caprina,2025-02
0144180229987,coniglio lombate .,,,False,SuperBuy,True,carne avicunicola,2025-02
1237355102051,conad verso natura veg vellutata agli asparagi 620 g,Conad,620 g,False,CoopNord,False,ortofrutta verdure,2025-02
1256451432290,bonta di stagione le + buone vellutata agli asparagi 350 g,,350 g,False,SuperBuy,True,ortofrutta verdure,2025-02
1091621912419,"conad percorso qualita zucchino chiaro italia cal. 14/21 0,600 kg",Conad,0.6 kg,False,DiscountOra,False,ortofrutta verdure,2025-02
0945365530979,cicorietta valfrutta bst.500g,,500 g,False,CoopNord,False,ortofrutta verdure,2025-02
1288357480291,conad percorso qualita radicchio e valeriana 150 g,Conad,150 g,False,CoopNord,False,ortofrutta verdure,2025-02
0902430498409,insalata indivia belga belgio gr 500,,,False,SuperBuy,False,ortofrutta verdure,2025-02
0409627138657,arance navel washington italia cal. 3/4 cat. i,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0878729539427,"conad mix croccante semi di zucca, semi di girasole, anacardi, noci, mandorle pelate 250 g",Conad,250 g,False,HyperMarket,False,ortofrutta frutta secca,2025-02
0470678796897,arance valencia cat.i cal.3-4 orig.sudafrica,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0169154812259,carne di vitello fettine di coscio,,,False,DiscountOra,True,carne bovina,2025-02
1220305964899,conad verso natura bio zuppa con orzo biologica 300 g,Conad,300 g,True,DiscountOra,False,ortofrutta legumi e cereali,2025-02
1321837044833,almaverde bio polpa di pera 100 g,,100 g,True,SuperBuy,False,ortofrutta frutta fresca,2025-02
1138584880995,colfiorito mix di cereali e legumi decorticati 400 g,Colfiorito,400 g,False,CoopNord,False,ortofrutta legumi e cereali,2025-02
0161763940707,carne macinata di polpa sceltissima di bovino adulto,,,False,HyperMarket,False,carne bovina,2025-02
0434978094960,pompelmi rossi rt.kg.1 turchia icat,,,False,CoopNord,True,ortofrutta frutta fresca,2025-02
0521113890163,susina rossa cat.i cal.50+ orig.italia,,,False,CoopNord,True,ortofrutta frutta fresca,2025-02
1264873454958,nuova terra voglio riscoprire zuppa boscaiola con orzo e funghi porcini 180 g,,180 g,False,CoopNord,False,ortofrutta legumi e cereali,2025-02
0926154523489,asparagi coltivati 420g peru'icat,,420 g,False,DiscountOra,False,ortofrutta verdure,2025-02
0149531069798,fettine di spalla bovino adulto,,,False,SuperBuy,False,carne bovina,2025-02
1206527819618,bonduelle cereallegre riso venere sfizioso 200 g,Bonduelle,200 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0162448818019,"conad percorso qualita allevato senza uso di antibiotici bocconcini di petto di pollo 0,400 kg",Conad,0.4 kg,False,DiscountOra,False,carne avicunicola,2025-02
1296085488995,ceci farro riso piselli 250g p.pron,,250 g,False,SuperBuy,True,ortofrutta legumi e cereali,2025-02
0155734871907,costolette di agnello 12/14 kg,,14 kg,False,CoopNord,False,carne ovi-caprina,2025-02
0204927734131,"salame ""pistacchio"" renzini s.v.",,,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
0152111061602,braciole di vitello (vitellina) s/filett,,,False,SuperBuy,False,carne bovina,2025-02
0990545379682,bietole(coste) orig.italia,,,False,SuperBuy,True,ortofrutta verdure,2025-02
0537432563302,f&v pesca tabacchiera ii scelta al kg,F&v,,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
0432232243056,pompelmi rossi i  5 esp ct.,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1396643595123,sk mango juice 1l,,1 l,False,DiscountOra,True,beverages | juices & ice-teas,2025-02
0274941266275,citterio la merenda prosciutto crudo 30 g,Citterio,30 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0194732033907,sottofiletto di vitello .,,,False,SuperBuy,False,carne bovina,2025-02
0169670212976,petto di pollo a fette maxi halal,,,False,HyperMarket,False,carne avicunicola,2025-02
0233086163315,sapori & dintorni conad carne salada del trentino 0.110 kg,Sapori,0.11 kg,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0529944280931,conad percorso qualita nettarine bianche romagna red italia cal. b 1000 g,Conad,1000 g,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0168968585825,arrosto scelto vitello (vitellina),,,False,SuperBuy,False,carne bovina,2025-02
0117507358563,conad percorso qualita fettine suino coppa s/osso circa 300 g,Conad,300 g,False,SuperBuy,False,carne suina,2025-02
1513397384802,b&g bordeaux  2017 75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,2025-02
0113176973155,cosce di coniglio al kg,,,False,CoopNord,False,carne avicunicola,2025-02
1585006025319,grand sud cabarnet sauvignon 1ltr,,,False,CoopNord,True,wine cellar | wine  ,2025-02
0181581202800,"petto di pollo a fette sottili 0,250 kg percorso qualita conad",,0.25 kg,False,SuperBuy,False,carne avicunicola,2025-02
0512653157473,albicocche camp.600g valf.it.i cat,,600 g,False,DiscountOra,True,ortofrutta frutta fresca,2025-02
0468243176033,arance navel cpq cat.i cal.4 orig.italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0384472271201,aia wudy classico 2 x 250 g,Aia,250 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0143181883235,costine suino confezione risparmio,,,False,SuperBuy,False,carne suina,2025-02
0401725763955,"sapori & idee conad lime brasile 0,300 kg",Sapori,0.3 kg,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1403343163756,lipton peppermint tea 25 pcs.,,,False,DiscountOra,False,tea,2025-02
1434186136948,tetley super fruits tea immune lemon & ginger x20,,,False,DiscountOra,False,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",2025-02
1053160167280,pomodoro ciliegino italia cat. i,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0564984708193,albicocche cat.i cal.40-50 orig.ita,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1365481703267,coldpress golden delicious apple juice 250 ml,,250 ml,False,HyperMarket,False,juices & smoothies,2025-02
1016543278947,"conad verso natura bio pomodoro datterino italia 0,250 kg",Conad,0.25 kg,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,2025-02
0286184980323,conad freschi & convenienti prosciutto crudo stagionato 100 g,Conad,100 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0286856403312,pancetta cubetti carbonara negroni,,,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
0481464805740,lime mex conad vs.300g,,300 g,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1268827134307,carciofi grigliati riverfrut 230g,,230 g,False,DiscountOra,True,ortofrutta verdure,2025-02
0478818146147,"conad percorso qualita arance moro italia cal. 7 1,5 kg",Conad,1.5 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1205573365603,cottin tavola ortaggi al vapore tris di cavoli al vapore 250 g,Cottin,250 g,False,CoopNord,False,ortofrutta verdure,2025-02
0798134145387,kiwi giallo cal.23/25 italia icat,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0172804085875,spezzatino bovino adulto .,,,False,HyperMarket,False,carne bovina,2025-02
0173234192756,tagliata di petto di pollo 400 g percorso qualita conad,,400 g,False,CoopNord,False,carne avicunicola,2025-02
0181204881251,costine di suino conf.risparmio,,,False,SuperBuy,False,carne suina,2025-02
0101182619491,"conad percorso qualita allevato senza uso di antibiotici tagliata di petto di pollo 0,400 kg",Conad,0.4 kg,False,SuperBuy,False,carne avicunicola,2025-02
0649920554530,"""fragole""""i""""22+ ita cs 250g""",,250 g,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0569359066209,albicocche sicilia gr 500 italia i categoria,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0106968313712,polpa scelta macinata di vitello (vitellina),,,False,DiscountOra,True,carne bovina,2025-02
0556180946787,"conad verso natura bio nettarine gialle bio italia cal. a 0,750 kg",Conad,0.75 kg,True,CoopNord,False,ortofrutta frutta fresca,2025-02
1570837725808,pjazza regina valetta rose 750 ml,,750 ml,False,SuperBuy,True,wine,2025-02
0293026312802,bresaola manzo igp sap.&dint.t.away,,,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0266777923427,conad mortadella bologna igp,Conad,,False,HyperMarket,True,formaggi e salumi salumi freschi,2025-02
0321887955315,salsiccia di suino alla pizzaiola,,,False,CoopNord,True,carne suina,2025-02
0562769845345,albicoccche cat.i cal.35-45 orig.sud africa,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0165419071329,agnello locale,,,False,SuperBuy,False,carne ovi-caprina,2025-02
1556200962403,cavit muller thurgau doc 750 ml,,750 ml,False,CoopNord,True,"acqua, bevande, alcolici | vini",2025-02
0769097524853,uva rossa red globe cat.i cal.100 orig.peru,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0297349601651,salame napoli take away,,,False,SuperBuy,False,formaggi e salumi salumi confezionati,2025-02
0825255178083,conad arachidi 250 g,Conad,250 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
0940973994339,carciofi violetti orig.italia i cat,,,False,SuperBuy,False,ortofrutta verdure,2025-02
0593300154739,"sapori & dintorni conad mele renetta canada italia d.o.p. mela val di non cal. i 80/85 0,750 kg",Sapori,0.75 kg,False,HyperMarket,True,ortofrutta frutta fresca,2025-02
0183727988579,costoletta di agnello confezionate,,,False,CoopNord,False,carne ovi-caprina,2025-02
1359216476531,simpl succo arancia rosso,,,False,DiscountOra,True,juices,2025-02
0599805332845,mele nicoter kanzi italia cal. 75/80 cat. i vassoio 750g,,750 g,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1527892491369,il rocchin gavi di gavi,Il,,False,CoopNord,False,wine,2025-02
0147427412322,biancostato vitello .,,,False,SuperBuy,False,carne bovina,2025-02
1499947208801,ahmad peach & passion fruit  flav. tea x20,,,False,HyperMarket,False,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",2025-02
1298065773934,nuova terra voglio riscoprire zuppa con fagioli rossi 160 g,,160 g,False,CoopNord,True,ortofrutta legumi e cereali,2025-02
0457731787361,"arance valencia kg 1,5 conad pq",,,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0355521716595,simmenthal 140 g,Simmenthal,140 g,False,CoopNord,False,scatolame carne in gelatina,2025-02
0272457838963,salame contadino pistacchio,,,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
0438644981104,percorso qualita arance tarocco italia cal. 5 cat. i conad,Percorso,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1223177594738,rolle' farcito di vitello,,,False,DiscountOra,False,carne bovina,2025-02
0823441888630,ventura bbmix benessere 150 g,,150 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
0329648222563,carne di bovino in gelatina 6 x 90 g conad,,90 g,False,CoopNord,False,scatolame carne in gelatina,2025-02
1277023256419,conad verso natura bio insalatina biologica 80 g,Conad,80 g,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,2025-02
0515483340144,pesche gialle b ces.ap.3x4 spa.ict,,,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
1402163946096,"primia the con infuso di pesca 1,5 lt",Primia,1.5 l,False,HyperMarket,False,"acqua, bevande, alcolici | bevande analcoliche",2025-02
0835549281651,"semi di girasole, mandorle, goji e mirtilli 40 g conad",,40 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
0939702780259,cic.witloof i 9-17 fra/bel/ndl 500g,,500 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0264582734192,pancetta tesa tranci valtiberino,,,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
1219915829603,carrefour salmon fillets 190 190g,Carrefour,190 g,False,DiscountOra,False,tins cans & packets,2025-02
1379226853425,100% succo tropicale,,,False,DiscountOra,True,"acqua, bibite e succhi | succhi",2025-02
0935473580322,"""indivia scarola""""i"""" conf.350g""",,350 g,False,HyperMarket,False,ortofrutta verdure,2025-02
1536352646519,western cape cape heights merlot,,,False,SuperBuy,False,wine,2025-02
0946516431218,radicchio pan di zucchero italia cat. i,,,False,HyperMarket,False,ortofrutta verdure,2025-02
0540591856737,albicocche italia cal.50+i cat.,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0431600430179,clementine igp cal.2 kg.1 s&d it.ic,,2 kg,False,SuperBuy,False,ortofrutta frutta fresca,2025-02
0503843728481,albicocche italia,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
1352297679203,carrefour squeezed blond oranges,Carrefour,,False,HyperMarket,False,juices,2025-02
0150229749602,bocconcini di petto di tacchino,,,False,HyperMarket,True,carne avicunicola,2025-02
0510720335213,mele golden melinda calibro 75 80 italia i categoria,,,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0126074529635,conad percorso qualita coscia di coniglio,Conad,,False,HyperMarket,False,carne avicunicola,2025-02
1029204520803,"conad verso natura bio zucchine bio italia cal. 14-21 cm 0,700 kg",Conad,0.7 kg,True,HyperMarket,True,ortofrutta verdure,2025-02
1574764495219,sant orsola spumante ice 11% 750ml,,750 ml,False,DiscountOra,False,wine,2025-02
0234527984230,fratelli beretta guanciale a cubetti 100 g,Fratelli,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,2025-02
0534141003123,susina nera felisio cat. cal. 45+ orig.italia,,,False,CoopNord,True,ortofrutta frutta fresca,2025-02
0565352236397,mela renetta melinda 80/85 s&d gr 750  italia i,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0164128371053,"masina sapore salute filetto equino 0,250 kg",,0.25 kg,False,SuperBuy,False,carne altre specie,2025-02
0952096458102,verza cappuccia italia i cat,,,False,HyperMarket,False,ortofrutta verdure,2025-02
1554640420202,just 0 non alcoholic white wine 75cl,,75 cl,False,SuperBuy,False,drinks | wine | non-alcoholic wines,2025-02
1423883416948,tetley super fruits tea immune peach & orange EUR1 off 20pcs.,,,False,HyperMarket,False,tea,2025-02
0136671663987,sottofiletto bovino adulto .,,,False,HyperMarket,False,carne bovina,2025-02
0125066845552,"petto di pollo a fette 0,250 kg percorso qualita conad",,0.25 kg,False,DiscountOra,False,carne avicunicola,2025-02
0526832696944,p.williams verdi 65/70 sud.afr.i ct,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1531051932272,pro scic spumante brut bianco 75cl,,75 cl,False,DiscountOra,False,drinks | wine | champagne & sparkling wine,2025-02
0440866898291,sapori e dintorni arance tarocco sicilia igp italia cal. 5 cat. i,Sapori,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0348269070691,carne simmenthal gr.70x3,,,False,DiscountOra,False,scatolame carne in gelatina,2025-02
1267183315312,patate cotta vapore tura 250g,,250 g,False,SuperBuy,True,ortofrutta verdure,2025-02
0142798169955,conad percorso qualita coniglio meta circa 800 g,Conad,800 g,False,DiscountOra,False,carne avicunicola,2025-02
0990099018083,carciofi madrigal italia i cat,,,False,DiscountOra,False,ortofrutta verdure,2025-02
0104787854451,straccetti bovino adulto scottona,,,False,DiscountOra,False,carne bovina,2025-02
0122619608429,mezzena intera di suino,,,False,SuperBuy,False,carne suina,2025-02
0250353400176,pancetta affumicata salumificio trentino,,,False,SuperBuy,False,formaggi e salumi salumi stagionati,2025-02
0936553572195,conad percorso qualita lattuga iceberg italia 400 g,Conad,400 g,False,DiscountOra,False,ortofrutta verdure,2025-02
1590841711987,sensi chianti docg in fiasco,,,False,DiscountOra,False,"acqua, bevande, alcolici | vini",2025-02
0582822801779,sapori & dintorni conad susine di vignola miste suplum 44 / afrodite italia cal. 50/60 650 g,Sapori,650 g,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0554711895408,pesche bianche i  aa esp,,,False,SuperBuy,True,ortofrutta frutta fresca,2025-02
0461310848867,"conad percorso qualita arance valencia sud africa cal. 8 rete 1,5 kg",Conad,1.5 kg,False,CoopNord,False,ortofrutta frutta fresca,2025-02
0342600008304,preparato a base carne per salsicce,,,False,DiscountOra,False,carne suina,2025-02
1220559445858,"bonduelle be!bio mix sfizioso lattughino verde e rosso, carote 100 g",Bonduelle,100 g,True,SuperBuy,True,ortofrutta verdure,2025-02
0818645985134,"noberasco EUR 0,99 arachidi cotte al forno 100 g",Noberasco,100 g,False,CoopNord,False,ortofrutta frutta e vegetali secchi,2025-02
1208505866083,conad patate cotte a vapore 500 g,Conad,500 g,False,HyperMarket,True,ortofrutta verdure,2025-02
0360913331566,negroni salsiccia in cubetti 120 g,,120 g,False,CoopNord,False,formaggi e salumi salumi confezionati,2025-02
1280991107426,bis patate e fagiolini cot.vap.250g,,250 g,False,HyperMarket,True,ortofrutta verdure,2025-02
1043433843490,"""ciliegia""""i""""ita cpq 500g (ciliegino)""",,500 g,False,SuperBuy,False,ortofrutta verdure,2025-02
0869596471664,pistacchi tostati e salati 150 g conad,,150 g,False,CoopNord,False,ortofrutta frutta secca,2025-02
1538951876460,louis jadot  gevrey- chambertin,,,False,HyperMarket,False,wine,2025-02
0894269776237,"mix uva sultanina, mandorle, nocciole e noci g 150 verso natura bio conad",,,True,CoopNord,False,ortofrutta frutta e verdure biologiche,2025-02
0576301418339,conad percorso qualita pere williams italia cal. 70/75 750 g,Conad,750 g,False,DiscountOra,False,ortofrutta frutta fresca,2025-02
1563390425456,passito liquoroso pantelleria doc,,,False,DiscountOra,False,"vini, birra e liquori | vini",2025-02
0505582333296,pere conference 65/70 olanda icat,,,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
1094108423533,melanzane striate 850g (vassoio),,850 g,False,HyperMarket,False,ortofrutta verdure,2025-02
0600991779430,fragole umbria 350g x12 pz it.i cat,,350 g,False,HyperMarket,False,ortofrutta frutta fresca,2025-02
0363816371553,"amadori polpettine 0,240 kg",Amadori,0.24 kg,False,DiscountOra,False,carne avicunicola,2025-02
0839690383214,nocciole tostate e pelate 30 g,,30 g,False,HyperMarket,False,ortofrutta frutta secca,2025-02
1569124927079,g.h.mumm champagne brut cordon rouge,,,False,DiscountOra,True,"acqua, bevande, alcolici | spumanti e champagne",2025-02
0219725474163,salame milano vasc.fres.&conv.conad,,,False,DiscountOra,False,formaggi e salumi salumi confezionati,2025-02
