gtin,name,brand,pack_size,is_organic,banner,is_promo,retailer_category,coicop_code,coicop_title,first_seen_month
0204394791282,rigamonti bresaola della valtellina i.g.p. punta d'anca 70 g,,70 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
1588789614957,marsovin antonin barrel aged,,,False,CoopNord,False,wine,02.1.2.1,Wine from grapes,2025-02
1239363510114,bonduelle mix prezioso 80 g,Bonduelle,80 g,False,CoopNord,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-02
1086384034163,"sapori & idee conad percorso qualita pomodoro costoluto italia cat. ""i"" 400 g",Sapori,400 g,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0153805018470,fettine di suino cpq x6,,,False,HyperMarket,True,carne suina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1406650527604,twinings te pure green 50 filtri,,,False,SuperBuy,False,infusi,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
0815830968688,pistacchi in granella 15 g,,15 g,False,CoopNord,False,ortofrutta frutta secca,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-02
1034438196589,melanz.tonde vass.700g italia i cat,,700 g,False,HyperMarket,True,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0188625862499,coscia a fette agnellone,,,False,HyperMarket,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0575377300080,prugne gialle cal.a sud afr.3x4 ict,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0238012093808,petto di pollo al forno 100 g piacersi conad,,100 g,False,SuperBuy,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0565265141101,"mele red delicious val venosta mela alto adige igp cal. 80-85 mm 0,90 kg sapori & dintorni conad",,0.9 kg,False,DiscountOra,True,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0419104229985,"arance sanguinello italia cal. 9 2,5 kg percorso qualita conad",,2.5 kg,False,CoopNord,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
1520679663469,mont valentino 2021 merlot,,,False,SuperBuy,False,wine,02.1.2.1,Wine from grapes,2025-02
0190242717030,fuselli di pollo,,,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0331075336035,conad cotolette con pollo e spinaci 220 g,Conad,220 g,False,CoopNord,False,carne confezionata,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0689121972589,mirtilli vass.125g i cat,,125 g,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.4,"Berries, fresh",2025-02
0399478220391,g.r.salsiccia dolce stag. s/v,,,False,CoopNord,False,formaggi e salumi salumi freschi,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0103899920227,"conad percorso qualita coniglio in parti 0,450 kg",Conad,0.45 kg,False,CoopNord,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0127758670179,carne di bovino adulto spezzato scelto,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0300948418403,conad carne di bovino in gelatina 6 x 90 g,Conad,90 g,False,CoopNord,False,scatolame carne in gelatina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0181551687024,"petto di pollo a fette 0,400 kg percorso qualita conad",,0.4 kg,False,SuperBuy,True,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0958050518630,f&v indivia riccia ct i al mz,F&v,,False,DiscountOra,True,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0552363498864,pesca noce bianca i aa cpq pd.,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0123159361379,coppa con osso di suino a fette .,,,False,DiscountOra,False,carne suina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1568735186279,gewurztraminer trentino doc,,,False,DiscountOra,False,"vini, birra e liquori | vini",02.1.2.1,Wine from grapes,2025-02
0155465375088,petto di pollo intero a meta,,,False,CoopNord,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1598587258734,novo caere,,,False,HyperMarket,False,"vini, birra e liquori | vini",02.1.2.1,Wine from grapes,2025-02
1492975044962,"bio tisana curcuma rooibos 41,4g numi",,41.4 g,True,DiscountOra,False,infusi,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
0442478676577,arance navel cpq cal.5 spagna i cat,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0197564386662,fettine di anteriore di bovino adulto,,,False,HyperMarket,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0524366517345,albicocche rubysole gr 500 italia i categoria,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1415720231268,dilmah english breakfast te  25pcs.,,,False,DiscountOra,False,tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
1440231233396,twining infuse fragola/anguria/limone 10 filtri,,,False,DiscountOra,False,infusi,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
1429228751203,carrefour herbal tea regulates 40g,Carrefour,40 g,False,DiscountOra,True,tea,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
0187859672422,fettine di anteriore reale a fette di bovino adulto,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1263058657634,bietola cotta vapore tura 250g,,250 g,False,CoopNord,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-02
1235514857315,conad snack di riso gusto piccante 60 g,Conad,60 g,False,SuperBuy,False,ortofrutta frutta secca,01.1.9.1,Ready-made food,2025-02
1580532488557,marsovin antonin red & blanc twin pack 75ml,,75 ml,False,CoopNord,False,wine,02.1.2.1,Wine from grapes,2025-02
1160314431331,conad fagioli borlotti 400 g,Conad,400 g,False,SuperBuy,False,ortofrutta legumi e cereali,01.1.7.6,Pulses,2025-02
0847824529767,ginger a fette orig. cina,,,False,SuperBuy,False,ortofrutta frutta e vegetali secchi,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-02
1545870549045,5 terre cinque terre doc 750 ml,,750 ml,False,HyperMarket,True,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-02
0573478315376,pesca saturnia s&d gr.500,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0188552200547,carne di bovino adulto controfiletto senza osso,,,False,DiscountOra,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1595722209645,miguel torres hemisferio carmenere 75cl,,75 cl,False,DiscountOra,False,drinks | wine | red wine,02.1.2.1,Wine from grapes,2025-02
0533601945443,"conad percorso qualita pere williams italia cal. 70/75 0,750 kg",Conad,0.75 kg,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1561655389556,tenuta rapitala itempli nero davola 75cl,,75 cl,False,DiscountOra,False,drinks | wine | red wine,02.1.2.1,Wine from grapes,2025-02
0495720834915,"conad percorso qualita clementine nadorcott spagna cal. 3 1,5 kg",Conad,1.5 kg,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0981872679267,cicoria cimata italia cat. i,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
1219445754221,"mista+finocchio bst.200g""sc.per te""",,200 g,False,SuperBuy,True,ortofrutta verdure,01.1.9.1,Ready-made food,2025-02
0232930871139,conad freschi & convenienti salame golfetta 100 g,Conad,100 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0272334310770,recla speck alto adige igp cubetti 100 g,,100 g,False,DiscountOra,True,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0162839279459,conad percorso qualita petto di pollo a fette circa 200 g,Conad,200 g,False,CoopNord,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0248035441250,bresaola della valtellina igp punta d'anca sapori & dintorni conad,,,False,HyperMarket,False,formaggi e salumi salumi stagionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0165369595238,fettine sceltissime bovino adulto,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0598301862259,sapori & dintorni conad pera dell'emilia-romagna igp kaiser italia cal. 70/75 750 g,Sapori,750 g,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0194637591920,percorso qualita petto di pollo a fette conad,Percorso,,False,DiscountOra,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0347760562547,salsiccia suino macinata prod prop,,,False,CoopNord,False,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0146422756710,fettine di coscia vitello,,,False,SuperBuy,True,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0548541385059,ciliege duroni cal.30+ 400g it.i ct,,400 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0703903821429,uva red globe italia 3x4 i cat.,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-02
0568513674337,albicocche cal.35+ kg.1 italia,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1516579802466,bella modella prosecco doc 75cl,,75 cl,False,DiscountOra,False,drinks | wine | champagne & sparkling wine,02.1.2.1,Wine from grapes,2025-02
0542122401133,mele kanzi 75-78 ita vs.750g,,750 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0116459986785,agnello 7/9 kg intero,,9 kg,False,HyperMarket,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1522093874273,albarino pazo barrantes,,,False,DiscountOra,False,wine,02.1.2.1,Wine from grapes,2025-02
1068176254832,pomodoro oblungo verde 700g ita.ict,,700 g,False,SuperBuy,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
1522962261875,sottoriva antica soave 2013 75cl,,75 cl,False,DiscountOra,True,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-02
1288933554019,conad verso natura bio misticanza biologica 80 g,Conad,80 g,True,CoopNord,False,ortofrutta frutta e verdure biologiche,01.1.9.1,Ready-made food,2025-02
0138841362275,"conad percorso qualita bracioline di coniglio 0,350 kg",Conad,0.35 kg,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1014809624432,pomodoro cuore di bue cat.i cal.82-102 orig.italia,,,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0256932462963,sapori & dintorni conad prosciutto di norcia igp 100 g,Sapori,100 g,False,HyperMarket,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0287520051814,freschi & convenienti prosciutto cotto praga 120 g conad,,120 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0148016430946,bocconcini di petto di pollo,,,False,DiscountOra,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0374617844083,salsiccia finocchio battisti,,,False,DiscountOra,True,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0119860807795,spalla di agnello locale,,,False,DiscountOra,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0516088839536,pesche gialle  conad pq italia i categoria,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0158694129505,agnello spalla intera .,,,False,HyperMarket,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0810222296942,noberasco viva la macedonia 200 g,Noberasco,200 g,False,HyperMarket,False,ortofrutta frutta e vegetali secchi,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-02
1533447224418,blossom hill red 75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,02.1.2.1,Wine from grapes,2025-02
0239940947811,conad salame milano 200 g,Conad,200 g,False,CoopNord,False,formaggi e salumi salumi stagionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
1094936194426,zucchine tonde orig.italia,,,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0155407114594,bistecca senza osso di bovino adulto,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1578025539939,casillero del diablo reserva chardonnay 75cl,,75 cl,False,HyperMarket,False,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-02
0570334119280,"pere abate italia cal. 65/70 0,600 kg verso natura bio conad",,0.6 kg,True,HyperMarket,False,ortofrutta frutta e verdure biologiche,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0516382474083,"conad verso natura bio nettarine gialle bio cal. b 0,750 kg",Conad,0.75 kg,True,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0504874767728,pesca gialla cat.i cal.a orig.spagna,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0570191562530,"""golden """"i""""80-85 ita 2,3kg""""melinda""""""",,2.3 kg,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0988028975458,bietola costa italia i cat.,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0980754684259,carciofi violetti vass.italia ii ct,,,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0700839281003,kiwi verdi italia cal. 122/132 cat. i 500g zespri,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-02
0114173157986,braciola di agnello,,,False,HyperMarket,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0803311796078,"noberasco EUR 0,99 semi di zucca tostati 50 g",Noberasco,50 g,False,CoopNord,True,ortofrutta frutta e vegetali secchi,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-02
0111813201763,conad percorso qualita coniglio in parti,Conad,,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0457688273260,limoni i cat. italia,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0900921254243,carciofo spinoso sardegna dop(2pz),,,False,DiscountOra,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0198999403888,petto di pollo a fette cpq,,,False,SuperBuy,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0115012018019,"conad percorso qualita spallette di coniglio 0,330 kg",Conad,0.33 kg,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0196841749089,arrosto di vitello,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1324964181616,pfanner bio blueberry juice 500 ml,Pfanner,500 ml,True,SuperBuy,False,juices & smoothies,01.2.1.0,Fruit and vegetable juices,2025-02
0278171944813,mortadella bologna igp 500 g conad,,500 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0392851733104,preparato a base carne bovino suino,,,False,DiscountOra,False,carne suina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
1005320499571,sapori & dintorni conad pomodoro camone italia cal. 40-47 300 g,Sapori,300 g,False,HyperMarket,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
1329488891258,"zuegg skipper zero arancia,limone e carota 330 ml",,330 ml,False,DiscountOra,False,"acqua, bevande, alcolici | succhi di frutta",01.2.1.0,Fruit and vegetable juices,2025-02
0405140651875,"conad percorso qualita arance navelina italia calibro 7 1,5 kg",Conad,1.5 kg,False,DiscountOra,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
1504021924211,sainsbury's house pinot grigio blush 75cl,,75 cl,False,HyperMarket,True,drinks | wine | rose wine,02.1.2.1,Wine from grapes,2025-02
0947482884466,radicchio tondo bst gr 350 cpq italia i categoria,,,False,DiscountOra,True,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0797744750957,miniangurie rosse italia 40x60 icat,,,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-02
1433006223730,rauch ice tea peach 1 ltr,Rauch,,False,HyperMarket,False,soft drinks,01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
1500782663523,corteregia greco di tufo 75cl,,75 cl,False,SuperBuy,False,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-02
0344807692659,simmenthal trippa al sugo 420 g,Simmenthal,420 g,False,SuperBuy,False,scatolame carne senza gelatina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0460745973616,pompelmi bianchi cat.i cal.4-5 orig.cipro,,,False,DiscountOra,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
1021793177456,pomodoro pomilio valfrutta italia i categoria gr 500,,,False,CoopNord,True,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
1254766242162,rio mare insalatissime 5 cereali con forchettina 220 grms,Rio,,False,SuperBuy,False,tins cans & packets,01.1.9.1,Ready-made food,2025-02
1430524525940,te verde zenzero curcuma & moringa 40 filtri,,,False,HyperMarket,False,"caffè, tea e zucchero | tea e infusi",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
0320305211763,"salsiccia con tacchino, pollo e suino conad",,,False,DiscountOra,False,carne confezionata,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0190896070510,nodini di vitello .,,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0162216866147,cavallo carpaccio atm 150g,,150 g,False,CoopNord,True,carne altre specie,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0108517357411,costina di suino per griglia,,,False,HyperMarket,False,carne suina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1239174953324,lingua cotta di bovino radice .,,,False,HyperMarket,False,formaggi e salumi salumi freschi,01.1.9.1,Ready-made food,2025-02
1058726590320,pomodoro torpedino verde  italia i categoria gr 400,,,False,DiscountOra,False,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0264849500531,sapori & dintorni conad speck alto adige igp,Sapori,,False,CoopNord,False,formaggi e salumi salumi freschi,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
1501623727458,belvedere grignolino piemonte doc,,,False,DiscountOra,True,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-02
1593972615543,winemaker select shiraz  75cl,,75 cl,False,CoopNord,False,drinks | wine | red wine,02.1.2.1,Wine from grapes,2025-02
0207780403571,sapori & dintorni conad strolghino 0.090 kg,Sapori,0.09 kg,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0953351684451,cavolfiore vassoio gr 800 bio italia ii categoria,,,True,DiscountOra,False,ortofrutta frutta e verdure biologiche,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0487666239344,pompelmi rossi cat.i cal.4-5 orig.turchia,,,False,CoopNord,True,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0138910349427,spalla di agnello con carre',,,False,CoopNord,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0532784225377,albicocche rubysole 500g ita.i cat,,500 g,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1598476667234,barton & guestier malbec 750ml,,750 ml,False,HyperMarket,False,wine,02.1.2.1,Wine from grapes,2025-02
0854335971379,3 leaves pineapple in light syrup sliced 565 grms,,,False,SuperBuy,False,tins cans & packets,01.1.6.9,"Fruits and nuts, ground, and in other preparations",2025-02
0230643866224,prosciutto cotto san giovanni capitelli,,,False,DiscountOra,False,formaggi e salumi salumi freschi,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0204674609523,salame milano take away,,,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
1359672721001,insal'arte smile mango 250 ml,,250 ml,False,SuperBuy,False,ortofrutta frutta fresca,01.2.1.0,Fruit and vegetable juices,2025-02
1478664813940,teekanne spanish orange flav. tea x20,,,False,SuperBuy,False,"food cupboard groceries | tea | fruit, herbal, oganic tea & camomile",01.2.3.0,"Tea, maté and other plant-derived products for infusion",2025-02
1303566827890,rauch happy day banana juice,Rauch,,False,SuperBuy,False,juices,01.2.1.0,Fruit and vegetable juices,2025-02
1256128850290,rio mare tuna fillets with lemon & ginger 130 grms,Rio,,False,HyperMarket,False,tins cans & packets,01.1.9.1,Ready-made food,2025-02
0128963141475,conad tagliata di petti di pollo 350 g,Conad,350 g,False,SuperBuy,False,carne confezionata,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
1057418337894,f&v pomodoro datterino ct i al kg,F&v,,False,HyperMarket,True,ortofrutta verdure,01.1.7.2,"Fruit-bearing vegetables, fresh or chilled",2025-02
0320001914228,teneroni di prosciutto cotto gr.150,,,False,DiscountOra,False,formaggi e salumi salumi freschi,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
1564881055598,notte rossa primitivo rosato igp,,,False,DiscountOra,True,"acqua, bevande, alcolici | vini",02.1.2.1,Wine from grapes,2025-02
0234700130147,coppa 110 g sapori & dintorni conad,,110 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0193436764003,coniglio nazionale intero al kg,,,False,SuperBuy,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0551961229667,ciliege provenienza italia i categoria,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1566178569328,pleomax sherry pepe sherry,,,False,DiscountOra,True,wine,02.1.2.1,Wine from grapes,2025-02
0907740528755,spinaci italia cat. i,,,False,DiscountOra,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0363210213219,conad carne di bovino in gelatina 3 x 140 g,Conad,140 g,False,DiscountOra,False,scatolame carne in gelatina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
1359380894067,santal (ab) orange juice 100% 1ltr,,,False,SuperBuy,True,juices & smoothies,01.2.1.0,Fruit and vegetable juices,2025-02
0121713487206,fettine di fesa bovino adulto,,,False,HyperMarket,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0594097524579,"conad percorso qualita mele morgenduft italia cal. 75/80 2,00 kg",Conad,2 kg,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0202427449715,sapori & dintorni conad prosciutto di norcia igp 120 g,Sapori,120 g,False,DiscountOra,False,formaggi e salumi salumi confezionati,01.1.2.3,"Meat, dried, salted, in brine or smoked",2025-02
0529119336038,f&v nettarine cl b al kg,F&v,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0433119185260,limoni sorrento igp italia i cat,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0598271757683,susina rossa  i 55+ ita,,,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1262229067371,knorr soup crema con piselli / peas 97 grms,,,False,CoopNord,False,tins cans & packets,01.1.9.1,Ready-made food,2025-02
0120473574768,percorso qualita filetto di vitello conad,Percorso,,False,SuperBuy,False,carne bovina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0571568176674,"""fuji""""i"""" 75-80 ita cpq vs.750g""",,750 g,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
1281991241069,melanzane al forno tura 200g,,200 g,False,SuperBuy,False,ortofrutta verdure,01.1.9.1,Ready-made food,2025-02
0518335551599,opera pera abate 90 g,,90 g,False,CoopNord,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0759269439093,uva bianca s/semi 500g sud africa,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.5,"Other fruits, fresh",2025-02
1262018642548,trippa cotta ba conf.da gr.500 x 6,,,False,CoopNord,False,carne bovina,01.1.9.1,Ready-made food,2025-02
1504654138978,b&g vouvray passeport label 75cl,,75 cl,False,CoopNord,False,drinks | wine | white wine,02.1.2.1,Wine from grapes,2025-02
1598917329267,santagostino rosso firriato 75cl,,75 cl,False,DiscountOra,True,drinks | wine | red wine,02.1.2.1,Wine from grapes,2025-02
0515709951073,albicocche i  45-55 ita,,,False,HyperMarket,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0908006524771,conad percorso qualita cavolo broccolo italia 500 g,Conad,500 g,False,SuperBuy,False,ortofrutta verdure,01.1.7.1,"Leafy or stem vegetables, fresh or chilled",2025-02
0134166031728,petto di pollo a fette famiglia conad percorso qualita,,,False,HyperMarket,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0182660108129,agnello di sardegna igp in parti,,,False,DiscountOra,False,carne ovi-caprina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0532462762339,cilieg.vignola i 26-28 ita igp 500g,,500 g,False,DiscountOra,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0465135513964,limoni primofiore  i 3 esp ct.,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.2,"Citrus fruits, fresh",2025-02
0302730390132,trippa simmenthal 420g,,420 g,False,SuperBuy,True,scatolame carne senza gelatina,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
0579920950640,pesca bianca saturnia cat.i cal.aa orig.italia,,,False,SuperBuy,False,ortofrutta frutta fresca,01.1.6.3,"Stone fruits and pome fruits, fresh",2025-02
0115282608493,macinato di suino cpq atm 350g,,350 g,False,DiscountOra,False,carne suina,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0186156775267,coniglio cosce .,,,False,CoopNord,False,carne avicunicola,01.1.2.2,"Meat, fresh, chilled or frozen",2025-02
0316487453793,alette di pollo,,,False,SuperBuy,False,carne avicunicola,01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals",2025-02
